,1,2,3,4,5
633,0.166666667,-0.055555556,345473.0915,348.2,0.109
634,0.166666667,-0.055555556,465164.6167,348.1,0.146
635,0.166666667,-0.055555556,583892.4245,348.1,0.182
636,0.166666667,-0.055555556,692121.3924,348.2,0.214
637,0.166666667,-0.055555556,807383.2653,348.2,0.248
638,0.166666667,0.055555556,39121.19173,283.2,0.0206
639,0.166666667,0.055555556,199049.4604,283.2,0.106
640,0.166666667,0.055555556,489985.3261,283.2,0.271
641,0.166666667,0.055555556,725077.5269,283.2,0.428
642,0.166666667,0.055555556,867299.4056,283.2,0.558
643,0.166666667,0.055555556,928470.5971,283.2,0.65
644,0.166666667,0.055555556,2179342.831,283.2,0.815
645,0.166666667,0.055555556,48676.70836,298.1,0.018
646,0.166666667,0.055555556,205586.159,298.2,0.076
647,0.166666667,0.055555556,508964.7398,298.2,0.19
648,0.166666667,0.055555556,780614.6092,298.2,0.297
649,0.166666667,0.055555556,994914.6463,298.1,0.39
650,0.166666667,0.055555556,1167735.819,298.1,0.475
651,0.166666667,0.055555556,1299153.687,298.2,0.552
652,0.166666667,0.055555556,1388276.982,298.1,0.628
653,0.166666667,0.055555556,26562.72034,322.8,0.006
654,0.166666667,0.055555556,210217.133,323.1,0.047
655,0.166666667,0.055555556,508756.1666,323.1,0.113
656,0.166666667,0.055555556,786835.0502,323.1,0.174
657,0.166666667,0.055555556,1046865.911,323.1,0.231
658,0.166666667,0.055555556,1291429.216,323.1,0.285
659,0.166666667,0.055555556,1517267.5,323.2,0.335
660,0.166666667,0.055555556,1721683.546,323.2,0.382
661,0.166666667,0.055555556,20027.23088,348.2,0.003
662,0.166666667,0.055555556,194858.4715,348.2,0.029
663,0.166666667,0.055555556,475115.3447,348.2,0.07
664,0.166666667,0.055555556,746808.9617,348.2,0.109
665,0.166666667,0.055555556,1007492.024,348.1,0.146
666,0.166666667,0.055555556,1266188.556,348.1,0.182
667,0.166666667,0.055555556,1501564.362,348.2,0.214
668,0.166666667,0.055555556,1752412.592,348.2,0.248
669,0.166666667,0.166666667,116651.3534,283.2,0.0206
670,0.166666667,0.166666667,604849.425,283.2,0.106
671,0.166666667,0.166666667,1540233.995,283.2,0.271
672,0.166666667,0.166666667,2311766.17,283.2,0.428
673,0.166666667,0.166666667,132955.9369,298.1,0.018
674,0.166666667,0.166666667,571521.99,298.2,0.076
675,0.166666667,0.166666667,1475546.746,298.2,0.19
676,0.166666667,0.166666667,2389399.943,298.2,0.297
677,0.166666667,0.166666667,63758.48761,322.8,0.006
678,0.166666667,0.166666667,512291.6006,323.1,0.047
679,0.166666667,0.166666667,1279587.28,323.1,0.113
680,0.166666667,0.166666667,2054557.518,323.1,0.174
681,0.166666667,0.166666667,2870150.796,323.1,0.231
682,0.166666667,0.166666667,43090.02709,348.2,0.003
683,0.166666667,0.166666667,424103.8801,348.2,0.029
684,0.166666667,0.166666667,1055561.228,348.2,0.07
685,0.166666667,0.166666667,1698005.807,348.2,0.109
686,0.166666667,0.166666667,2353051.521,348.1,0.146
687,0.166666667,0.166666667,3053905.759,348.1,0.182
688,0.166666667,0.277777778,356445.3917,283.2,0.0206
689,0.166666667,0.277777778,370590.3623,298.1,0.018
690,0.166666667,0.277777778,153905.0075,322.8,0.006
691,0.166666667,0.277777778,92928.98207,348.2,0.003
692,0.166666667,0.277777778,947890.8184,348.2,0.029
693,0.277777778,-0.5,404.7544036,348.2,0.003
694,0.277777778,-0.388888889,890.9828196,298.1,0.018
695,0.277777778,-0.388888889,794.834826,322.8,0.006
696,0.277777778,-0.388888889,929.2254048,348.2,0.003
697,0.277777778,-0.277777778,1506.458107,283.2,0.0206
698,0.277777778,-0.277777778,2444.205156,298.1,0.018
699,0.277777778,-0.277777778,1932.064904,322.8,0.006
700,0.277777778,-0.277777778,2014.783603,348.2,0.003
701,0.277777778,-0.166666667,4466.124065,283.2,0.0206
702,0.277777778,-0.166666667,6618.553724,298.1,0.018
704,0.277777778,-0.166666667,4631.550358,322.8,0.006
705,0.277777778,-0.166666667,36907.69141,323.1,0.047
706,0.277777778,-0.166666667,4334.884819,348.2,0.003
707,0.277777778,-0.166666667,42157.88738,348.2,0.029
708,0.277777778,-0.166666667,102695.5532,348.2,0.07
709,0.277777778,-0.166666667,161378.4358,348.2,0.109000001
710,0.277777778,-0.055555556,13189.60011,283.2,0.0206
711,0.277777778,-0.055555556,67469.25136,283.2,0.106
712,0.277777778,-0.055555556,17911.64043,298.1,0.018
713,0.277777778,-0.055555556,75695.47259,298.2,0.076
714,0.277777778,-0.055555556,188186.0885,298.2,0.19
715,0.277777778,-0.055555556,291908.2854,298.2,0.297
716,0.277777778,-0.055555556,11085.17412,322.8,0.006
717,0.277777778,-0.055555556,87554.43575,323.1,0.047
718,0.277777778,-0.055555556,210859.9538,323.1,0.113
719,0.277777778,-0.055555556,324959.7416,323.1,0.174
720,0.277777778,-0.055555556,431446.6763,323.1,0.231
721,0.277777778,-0.055555556,531979.2341,323.1,0.285
722,0.277777778,-0.055555556,9315.370409,348.2,0.003
723,0.277777778,-0.055555556,90302.06724,348.2,0.029
724,0.277777778,-0.055555556,218866.6688,348.2,0.07
725,0.277777778,-0.055555556,342063.0132,348.2,0.109
726,0.277777778,-0.055555556,458807.7824,348.1,0.146
727,0.277777778,-0.055555556,573618.7139,348.1,0.182
728,0.277777778,-0.055555556,677383.2954,348.2,0.214
729,0.277777778,-0.055555556,786824.1162,348.2,0.248
730,0.277777778,0.055555556,39030.82015,283.2,0.0206
731,0.277777778,0.055555556,196502.9447,283.2,0.106
732,0.277777778,0.055555556,471457.0228,283.2,0.271
733,0.277777778,0.055555556,675537.2883,283.2,0.428
734,0.277777778,0.055555556,782163.0417,283.2,0.558
735,0.277777778,0.055555556,816895.2106,283.2,0.65
736,0.277777778,0.055555556,48585.12894,298.1,0.018
737,0.277777778,0.055555556,203862.8998,298.2,0.076
738,0.277777778,0.055555556,497063.329,298.2,0.19
739,0.277777778,0.055555556,748923.7229,298.2,0.297
740,0.277777778,0.055555556,936863.9273,298.1,0.39
741,0.277777778,0.055555556,1078033.951,298.1,0.475
742,0.277777778,0.055555556,1175683.493,298.2,0.552
743,0.277777778,0.055555556,1230624.733,298.1,0.628
744,0.277777778,0.055555556,26547.91661,322.8,0.006
745,0.277777778,0.055555556,209260.0804,323.1,0.047
746,0.277777778,0.055555556,502772.2195,323.1,0.113
747,0.277777778,0.055555556,771567.1708,323.1,0.174
748,0.277777778,0.055555556,1018045.636,323.1,0.231
749,0.277777778,0.055555556,1244646.132,323.1,0.285
750,0.277777778,0.055555556,1448639.507,323.2,0.335
751,0.277777778,0.055555556,1627654.83,323.2,0.382
752,0.277777778,0.055555556,20022.20558,348.2,0.003
753,0.277777778,0.055555556,194371.2886,348.2,0.029
754,0.277777778,0.055555556,472103.3997,348.2,0.07
755,0.277777778,0.055555556,739070.7201,348.2,0.109
756,0.277777778,0.055555556,992823.2005,348.1,0.146
757,0.277777778,0.055555556,1242082.298,348.1,0.182
758,0.277777778,0.055555556,1466454.352,348.2,0.214
759,0.277777778,0.055555556,1702593.988,348.2,0.248
760,0.277777778,0.166666667,116376.6085,283.2,0.0206
761,0.277777778,0.166666667,596506.8565,283.2,0.106
762,0.277777778,0.166666667,1467110.327,283.2,0.271
763,0.277777778,0.166666667,101372346.9,283.2,0.65
764,0.277777778,0.166666667,132700.8964,298.1,0.018
765,0.277777778,0.166666667,566432.8125,298.2,0.076
766,0.277777778,0.166666667,1434516.455,298.2,0.19
767,0.277777778,0.166666667,2249585.536,298.2,0.297
768,0.277777778,0.166666667,63722.48516,322.8,0.006
769,0.277777778,0.166666667,509856.0695,323.1,0.047
770,0.277777778,0.166666667,1262849.911,323.1,0.113
771,0.277777778,0.166666667,2006310.4,323.1,0.174
772,0.277777778,0.166666667,2761368.74,323.1,0.231
773,0.277777778,0.166666667,43079.08247,348.2,0.003
774,0.277777778,0.166666667,423010.0706,348.2,0.029
775,0.277777778,0.166666667,1048408.257,348.2,0.07
776,0.277777778,0.166666667,1678372.525,348.2,0.109
777,0.277777778,0.166666667,2312732.468,348.1,0.146
778,0.277777778,0.166666667,2980455.069,348.1,0.182
779,0.277777778,0.277777778,355566.8205,283.2,0.0206
780,0.277777778,0.277777778,369849.8653,298.1,0.018
781,0.277777778,0.277777778,153816.4564,322.8,0.006
782,0.277777778,0.277777778,92905.03566,348.2,0.003
783,0.277777778,0.277777778,945294.2075,348.2,0.029
785,0.388888889,-0.5,404.6427226,348.2,0.003
786,0.388888889,-0.388888889,889.3231935,298.1,0.018
787,0.388888889,-0.388888889,794.3949384,322.8,0.006
788,0.388888889,-0.388888889,928.9978175,348.2,0.003
789,0.388888889,-0.277777778,1503.04443,283.2,0.0206
790,0.388888889,-0.277777778,2439.734534,298.1,0.018
791,0.388888889,-0.277777778,1931.016,322.8,0.006
792,0.388888889,-0.277777778,2014.292651,348.2,0.003
793,0.388888889,-0.166666667,4456.010059,283.2,0.0206
794,0.388888889,-0.166666667,6606.371415,298.1,0.018
795,0.388888889,-0.166666667,190535.0302,298.1,0.475
796,0.388888889,-0.166666667,4629.020895,322.8,0.006
797,0.388888889,-0.166666667,36745.89559,323.1,0.047
798,0.388888889,-0.166666667,4333.820103,348.2,0.003
799,0.388888889,-0.166666667,42056.06095,348.2,0.029
800,0.388888889,-0.166666667,102079.5125,348.2,0.07
801,0.388888889,-0.166666667,159828.9529,348.2,0.109000001
802,0.388888889,-0.055555556,13159.47851,283.2,0.0206
803,0.388888889,-0.055555556,66630.08946,283.2,0.106
804,0.388888889,-0.055555556,17878.35436,298.1,0.018
805,0.388888889,-0.055555556,75077.21523,298.2,0.076
806,0.388888889,-0.055555556,184016.079,298.2,0.19
807,0.388888889,-0.055555556,358957.9655,298.1,0.39
808,0.388888889,-0.055555556,11079.06259,322.8,0.006
809,0.388888889,-0.055555556,87164.78194,323.1,0.047
810,0.388888889,-0.055555556,208484.5595,323.1,0.113
811,0.388888889,-0.055555556,319042.7869,323.1,0.174
812,0.388888889,-0.055555556,420526.9622,323.1,0.231
813,0.388888889,-0.055555556,514621.8271,323.1,0.285
814,0.388888889,-0.055555556,9313.058767,348.2,0.003
815,0.388888889,-0.055555556,90080.694,348.2,0.029
816,0.388888889,-0.055555556,217525.4922,348.2,0.07
817,0.388888889,-0.055555556,338686.9428,348.2,0.109
818,0.388888889,-0.055555556,452539.8024,348.1,0.146
819,0.388888889,-0.055555556,563532.1791,348.1,0.182
820,0.388888889,-0.055555556,662973.8163,348.2,0.214
821,0.388888889,-0.055555556,766819.8194,348.2,0.248
822,0.388888889,0.055555556,38940.65558,283.2,0.0206
823,0.388888889,0.055555556,193989.588,283.2,0.106
824,0.388888889,0.055555556,453677.8034,283.2,0.271
825,0.388888889,0.055555556,629764.5122,283.2,0.428
826,0.388888889,0.055555556,706552.3562,283.2,0.558
827,0.388888889,0.055555556,9509396.444,283.2,0.65
828,0.388888889,0.055555556,202154.2577,298.2,0.076
829,0.388888889,0.055555556,485456.5599,298.2,0.19
830,0.388888889,0.055555556,718653.9343,298.2,0.297
831,0.388888889,0.055555556,882684.7998,298.1,0.39
832,0.388888889,0.055555556,996425.7004,298.1,0.475
833,0.388888889,0.055555556,1066273.134,298.2,0.552
834,0.388888889,0.055555556,26533.12096,322.8,0.006
835,0.388888889,0.055555556,208307.3923,323.1,0.047
836,0.388888889,0.055555556,496861.348,323.1,0.113
837,0.388888889,0.055555556,756617.8792,323.1,0.174
838,0.388888889,0.055555556,990108.3975,323.1,0.231
839,0.388888889,0.055555556,1199813.7,323.1,0.285
840,0.388888889,0.055555556,1383700.136,323.2,0.335
841,0.388888889,0.055555556,1539912.52,323.2,0.382
842,0.388888889,0.055555556,20017.18151,348.2,0.003
843,0.388888889,0.055555556,193885.3098,348.2,0.029
844,0.388888889,0.055555556,469110.8734,348.2,0.07
845,0.388888889,0.055555556,731416.302,348.2,0.109
846,0.388888889,0.055555556,978383.8806,348.1,0.146
847,0.388888889,0.055555556,1218483.323,348.1,0.182
848,0.388888889,0.055555556,1432276.022,348.2,0.214
849,0.388888889,0.055555556,1654430.343,348.2,0.248
850,0.388888889,0.166666667,116102.5114,283.2,0.0206
851,0.388888889,0.166666667,588289.7719,283.2,0.106
852,0.388888889,0.166666667,1398752.864,283.2,0.271
853,0.388888889,0.166666667,132446.3442,298.1,0.018
854,0.388888889,0.166666667,561391.9479,298.2,0.076
855,0.388888889,0.166666667,1394937.467,298.2,0.19
856,0.388888889,0.166666667,2123813.686,298.2,0.297
857,0.388888889,0.166666667,63686.50265,322.8,0.006
858,0.388888889,0.166666667,507432.5151,323.1,0.047
859,0.388888889,0.166666667,1246364.307,323.1,0.113
860,0.388888889,0.166666667,1959556.916,323.1,0.174
861,0.388888889,0.166666667,2659253.868,323.1,0.231
862,0.388888889,0.166666667,43068.14054,348.2,0.003
863,0.388888889,0.166666667,421919.1016,348.2,0.029
864,0.388888889,0.166666667,1041307.416,348.2,0.07
865,0.388888889,0.166666667,1659002.57,348.2,0.109
866,0.388888889,0.166666667,2273289.637,348.1,0.146
867,0.388888889,0.166666667,2909515.273,348.1,0.182
868,0.388888889,0.166666667,3521050.91,348.2,0.214
869,0.388888889,0.277777778,354690.5004,283.2,0.0206
870,0.388888889,0.277777778,369110.8929,298.1,0.018
871,0.388888889,0.277777778,153727.9557,322.8,0.006
872,0.388888889,0.277777778,92881.09524,348.2,0.003
873,0.388888889,0.277777778,942705.1309,348.2,0.029
874,0.5,-0.5,404.5310684,348.2,0.003
875,0.5,-0.388888889,99668.62931,283.2,0.815
876,0.5,-0.388888889,887.6664478,298.1,0.018
877,0.5,-0.388888889,793.9552796,322.8,0.006
878,0.5,-0.388888889,928.7702829,348.2,0.003
879,0.5,-0.277777778,1499.638313,283.2,0.0206
880,0.5,-0.277777778,155359.9367,283.2,0.815
881,0.5,-0.277777778,2435.271999,298.1,0.018
882,0.5,-0.277777778,1929.967655,322.8,0.006
883,0.5,-0.277777778,2013.801816,348.2,0.003
884,0.5,-0.166666667,4445.918774,283.2,0.0206
885,0.5,-0.166666667,154078.137,283.2,0.65
886,0.5,-0.166666667,6594.211306,298.1,0.018
887,0.5,-0.166666667,4626.492941,322.8,0.006
888,0.5,-0.166666667,36584.8025,323.1,0.047
889,0.5,-0.166666667,88089.03463,323.1,0.113
890,0.5,-0.166666667,4332.755644,348.2,0.003
891,0.5,-0.166666667,41954.47702,348.2,0.029
892,0.5,-0.055555556,13129.43163,283.2,0.0206
893,0.5,-0.055555556,65801.36813,283.2,0.106
894,0.5,-0.055555556,231131.67,283.2,0.428
895,0.5,-0.055555556,309738.462,283.2,0.65
896,0.5,-0.055555556,17845.12961,298.1,0.018
897,0.5,-0.055555556,74463.99499,298.2,0.076
898,0.5,-0.055555556,179939.8808,298.2,0.19
899,0.5,-0.055555556,11072.95437,322.8,0.006
900,0.5,-0.055555556,86776.84847,323.1,0.047
901,0.5,-0.055555556,206136.1188,323.1,0.113
902,0.5,-0.055555556,313235.9138,323.1,0.174
903,0.5,-0.055555556,409893.4849,323.1,0.231
904,0.5,-0.055555556,577081.3421,323.2,0.335
905,0.5,-0.055555556,9310.747675,348.2,0.003
906,0.5,-0.055555556,89859.85525,348.2,0.029
907,0.5,-0.055555556,216192.5136,348.2,0.07
908,0.5,-0.055555556,335344.5277,348.2,0.109
909,0.5,-0.055555556,446359.3576,348.1,0.146
910,0.5,-0.055555556,553629.1251,348.1,0.182
911,0.5,-0.055555556,648884.875,348.2,0.214
912,0.5,-0.055555556,747353.5587,348.2,0.248
913,0.5,0.055555556,38850.69756,283.2,0.0206
914,0.5,0.055555556,191508.9377,283.2,0.106
915,0.5,0.055555556,436613.2243,283.2,0.271
916,0.5,0.055555556,587415.3847,283.2,0.428
917,0.5,0.055555556,788291.4161,283.2,0.558
918,0.5,0.055555556,200460.1037,298.2,0.076
919,0.5,0.055555556,474136.2254,298.2,0.19
920,0.5,0.055555556,689728.7936,298.2,0.297
921,0.5,0.055555556,832053.4668,298.1,0.39
922,0.5,0.055555556,921968.7371,298.1,0.475
923,0.5,0.055555556,968827.5009,298.2,0.552
924,0.5,0.055555556,26518.3334,322.8,0.006
925,0.5,0.055555556,207359.0482,323.1,0.047
926,0.5,0.055555556,491022.5741,323.1,0.113
927,0.5,0.055555556,741979.4563,323.1,0.174
928,0.5,0.055555556,963021.108,323.1,0.231
929,0.5,0.055555556,1156827.75,323.1,0.285
930,0.5,0.055555556,1322185.158,323.2,0.335
931,0.5,0.055555556,1457877.535,323.2,0.382
932,0.5,0.055555556,20012.15866,348.2,0.003
933,0.5,0.055555556,193400.5348,348.2,0.029
934,0.5,0.055555556,466137.6326,348.2,0.07
935,0.5,0.055555556,723844.6935,348.2,0.109
936,0.5,0.055555556,964169.8713,348.1,0.146
937,0.5,0.055555556,1195378.622,348.1,0.182
938,0.5,0.055555556,1398998.094,348.2,0.214
939,0.5,0.055555556,1607849.36,348.2,0.248
940,0.5,0.166666667,115829.0605,283.2,0.0206
941,0.5,0.166666667,1334661.414,283.2,0.271
942,0.5,0.166666667,132192.2792,298.1,0.018
943,0.5,0.166666667,556398.8689,298.2,0.076
944,0.5,0.166666667,1356733.56,298.2,0.19
945,0.5,0.166666667,2009333.79,298.2,0.297
946,0.5,0.166666667,63650.54008,322.8,0.006
947,0.5,0.166666667,505020.8731,323.1,0.047
948,0.5,0.166666667,1230125.538,323.1,0.113
949,0.5,0.166666667,1914225.374,323.1,0.174
950,0.5,0.166666667,2563037.497,323.1,0.231
951,0.5,0.166666667,3187244.469,323.1,0.285
952,0.5,0.166666667,43057.20132,348.2,0.003
953,0.5,0.166666667,420830.9655,348.2,0.029
954,0.5,0.166666667,1034258.256,348.2,0.07
955,0.5,0.166666667,1639891.271,348.2,0.109
956,0.5,0.166666667,2234694.831,348.1,0.146
957,0.5,0.166666667,2840943.199,348.1,0.182
958,0.5,0.166666667,3411598.658,348.2,0.214
959,0.5,0.277777778,353816.425,283.2,0.0206
960,0.5,0.277777778,368373.4416,298.1,0.018
961,0.5,0.277777778,153639.5052,322.8,0.006
962,0.5,0.277777778,92857.16081,348.2,0.003
963,0.5,0.277777778,940123.5611,348.2,0.029
