,Unnamed: 0,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,sc_param7,sc_param8,"SRK_kappa_A[emimTf2N,R32]","SRK_kappa_A[R32,emimTf2N]","SRK_kappa_B[emimTf2N,R32]","SRK_kappa_B[R32,emimTf2N]","SRK_kappa_C[emimTf2N,R32]","SRK_kappa_C[R32,emimTf2N]","SRK_kappa_D[emimTf2N,R32]","SRK_kappa_D[R32,emimTf2N]",SSR
0,0,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.4262150404125968,-1.678303796859803,,,,,,,,,
1,1,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.9829801616779884,1.0487537284602353,,,,,,,,,
2,2,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.8350850939608394,0.976916483807615,,,,,,,,,
3,3,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.7018720315902054,-0.0161909989884745,,,,,,,,,
4,4,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.797872841214188,0.2420608009160982,,,,,,,,,
5,5,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.7694406244464989,0.1231622280236641,,,,,,,,,
6,6,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.5775163548159639,0.2640183972802981,,,,,,,,,
7,7,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.97295340461074,-1.144355737760489,,,,,,,,,
8,8,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.5442145632755595,1.1712520930232149,,,,,,,,,
9,9,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.0241132284329817,0.7367713897381933,,,,,,,,,
10,10,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.1899946663512302,0.8380593839491399,,,,,,,,,
11,11,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.3779678937463178,-1.4051310601105236,,,,,,,,,
12,12,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.7760477506317829,-2.0,,,,,,,,,
13,13,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.2135523971892809,0.8676477449669875,,,,,,,,,
14,14,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.7102728784220227,1.2341189493281468,,,,,,,,,
15,15,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.762532555761326,-0.0309272891868657,,,,,,,,,
16,16,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.7197779653025571,-1.7648355651012857,,,,,,,,,
17,17,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.245931403041011,-0.8013989923111244,,,,,,,,,
18,18,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.6643889886555869,1.791978382830716,,,,,,,,,
19,19,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.846030327004866,1.3807814728007777,,,,,,,,,
20,20,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.1779828857324053,0.6580578930933134,,,,,,,,,
21,21,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-2.0,-1.3155550508369216,,,,,,,,,
22,22,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.4650383674042349,0.6315755323108792,,,,,,,,,
23,23,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.7761598448327707,-1.6042135796430923,,,,,,,,,
24,24,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.8431791234445825,-0.0420969375726394,,,,,,,,,
25,25,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.2410887536896455,-0.4381488107940849,,,,,,,,,
26,26,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.258584882504404,0.5362912256695473,,,,,,,,,
27,27,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.3299779530405069,-0.4698162058956598,,,,,,,,,
28,28,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.172419761067129,-1.9332815133450496,,,,,,,,,
29,29,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.4792021256860299,-0.4507176447440184,,,,,,,,,
30,30,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.5794857059916056,-0.3810041539683446,,,,,,,,,
31,31,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.9845912058790656,-1.9912321652630611,,,,,,,,,
32,32,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.807816142591403,0.1674609652399983,,,,,,,,,
33,33,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.9221322579586844,-0.8869672916490121,,,,,,,,,
34,34,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.3253705168714878,1.2939371663469368,,,,,,,,,
35,35,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.8525484173029318,1.72544344884199,,,,,,,,,
36,36,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.4348562256560251,-1.0378214896108835,,,,,,,,,
37,37,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.8771088523477788,-0.9209751092039647,,,,,,,,,
38,38,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.4043891271511453,-1.5568893590836914,,,,,,,,,
39,39,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.59134298791855,0.7858701382652704,,,,,,,,,
40,40,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.840916620862493,0.7737779916428633,,,,,,,,,
41,41,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.4528899252833671,0.2791683896047137,,,,,,,,,
42,42,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.5797172403031319,-0.6172532661523646,,,,,,,,,
43,43,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.9409368618153832,0.3474236005318407,,,,,,,,,
44,44,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.5375550730031691,-0.2129108863384563,,,,,,,,,
45,45,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.3822935634017797,0.4370207385871705,,,,,,,,,
46,46,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.1047642399529087,1.456852938565785,,,,,,,,,
47,47,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.6871254911871896,-0.7798379025495916,,,,,,,,,
48,48,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.1266090187754236,-0.0558672653106544,,,,,,,,,
49,49,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.897854738699717,-1.9540118905756632,,,,,,,,,
50,50,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.8173284365617164,-1.208110833984022,,,,,,,,,
51,51,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.8872690689423688,1.1123692789341764,,,,,,,,,
52,52,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.8627156565908904,-0.955118030973966,,,,,,,,,
53,53,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.9104017456174652,-1.726259970268068,,,,,,,,,
54,54,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.5121277279358774,0.7018442953791397,,,,,,,,,
55,55,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.6411008968519745,0.3516325882463778,,,,,,,,,
56,56,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.2716697624356445,0.397922095860983,,,,,,,,,
57,57,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.9334016024389808,1.5236707572508394,,,,,,,,,
58,58,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.4347316814107065,-1.344812934519935,,,,,,,,,
59,59,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.6865050792425067,0.5437380827876992,,,,,,,,,
60,60,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.0922360074642625,-0.5906483794454305,,,,,,,,,
61,61,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.388076938655152,0.6792535902274781,,,,,,,,,
62,62,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.2453371195941469,-0.8587777499998623,,,,,,,,,
63,63,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.483638317036997,0.4283232828768639,,,,,,,,,
64,64,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.7005688173236835,-0.6894678189245049,,,,,,,,,
65,65,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.9133983057567128,1.6943207338952706,,,,,,,,,
66,66,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.3863674093983391,-0.5582134019655463,,,,,,,,,
67,67,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.3150285212971924,0.6030513369055557,,,,,,,,,
68,68,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.1366480927572633,0.9278542010407064,,,,,,,,,
69,69,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.6684706861112395,-1.2385483648258009,,,,,,,,,
70,70,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.7470788118073091,0.6166001274607478,,,,,,,,,
71,71,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.2849778794435216,1.1687095420818236,,,,,,,,,
72,72,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.6675373146707011,0.8038846721820083,,,,,,,,,
73,73,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.9887165409567612,-1.293529103583329,,,,,,,,,
74,74,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.0712898113560234,-1.5100170319102109,,,,,,,,,
75,75,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.901068573531444,1.261429232916763,,,,,,,,,
76,76,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.7348322549185116,1.9361176497725845,,,,,,,,,
77,77,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.9443991687049973,0.9096831416733218,,,,,,,,,
78,78,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.4592926208445056,1.6616432631147804,,,,,,,,,
79,79,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.5024197672427051,0.2085986280675689,,,,,,,,,
80,80,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.5422531507249286,-0.420364638171973,,,,,,,,,
81,81,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.7496059938843231,-1.8157282582935224,,,,,,,,,
82,82,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.549163467870156,0.2006899884403741,,,,,,,,,
83,83,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.5775377174222731,1.0652680806256174,,,,,,,,,
84,84,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.8338622221987637,1.2664883277454035,,,,,,,,,
85,85,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.3145073240616991,-1.187409143355003,,,,,,,,,
86,86,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.5251424848647597,0.8272961220620556,,,,,,,,,
87,87,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.2686267045523998,0.5802289906464266,,,,,,,,,
88,88,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.5110549385843697,1.8970723184101548,,,,,,,,,
89,89,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.6856832958578352,-0.5089907222802439,,,,,,,,,
90,90,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.73971764912428,-1.7913482312395144,,,,,,,,,
91,91,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.8435630136045973,-0.8128005908953269,,,,,,,,,
92,92,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.718190914160336,-0.8350740331792514,,,,,,,,,
93,93,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.0372794125840548,-0.3037021633670611,,,,,,,,,
94,94,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.5008394311642606,-1.776182051849291,,,,,,,,,
95,95,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.2993867109240817,-1.5317894304826705,,,,,,,,,
96,96,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.3572472979186618,-1.1539122619994395,,,,,,,,,
97,97,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.8675811265903075,1.0857625088496223,,,,,,,,,
98,98,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.470066933522282,1.4177120643733714,,,,,,,,,
99,99,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.0660027951419937,0.2870784374057371,,,,,,,,,
100,100,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.6427503326068389,-0.7695121066758943,,,,,,,,,
101,101,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.7975997577093732,-1.0211597686115754,,,,,,,,,
102,102,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.4984328707027912,-1.9305460909329584,,,,,,,,,
103,103,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.8967674807473045,1.439640955425689,,,,,,,,,
104,104,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.3353953909556466,-1.101325155694259,,,,,,,,,
105,105,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.4416753736620294,1.9456884131436796,,,,,,,,,
106,106,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.417478609520113,-1.4382929260445958,,,,,,,,,
107,107,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.1246941855423258,-0.1300572773945407,,,,,,,,,
108,108,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.01697356937452,-0.6041421575251984,,,,,,,,,
109,109,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.5372441711282536,1.0968168581914122,,,,,,,,,
110,110,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.9370334564911684,1.70311605078607,,,,,,,,,
111,111,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.947205216265115,-0.6750758469830196,,,,,,,,,
112,112,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.5134822918720774,1.6730249850776882,,,,,,,,,
113,113,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.4150549438136455,-1.4708089105173143,,,,,,,,,
114,114,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.4891105233718731,-1.880398828845816,,,,,,,,,
115,115,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.650854497869381,1.613503805145858,,,,,,,,,
116,116,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.2161557027466263,1.7748111639321071,,,,,,,,,
117,117,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.7081679053756864,0.1383211010650509,,,,,,,,,
118,118,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-0.2575487232554458,-1.7401865435693469,,,,,,,,,
119,119,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,-1.661347350645831,1.5076648993327186,,,,,,,,,
120,120,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.6892157587848584,1.3471878022843806,,,,,,,,,
121,121,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.4638494617038287,0.005649181645198,,,,,,,,,
122,122,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,1.047686537985006,-0.4012739328097408,,,,,,,,,
123,123,0.54461576343933,0.4779987725493149,-0.617226733838746,-0.462823381466091,-1.8376261581127349,-0.0842934704541711,0.2498874030432292,-1.670470780660514,,,,,,,,,
